contrastive_similarity_id,query_patch_id,neighbor_patch_id,rank,distance,similarity_score,same_region,same_patch_family,query_is_canary,neighbor_is_canary,review_only
S18C_CON_00999,S18A_PATCH_0100,S18A_PATCH_0183,9,0.896105,0.527397,false,true,false,false,true
S18C_CON_01000,S18A_PATCH_0100,S18A_PATCH_0184,10,0.953372,0.511935,false,true,false,false,true
S18C_CON_01001,S18A_PATCH_0101,S18A_PATCH_0162,1,1.17656,0.459441,true,true,false,false,true
S18C_CON_01002,S18A_PATCH_0101,S18A_PATCH_0109,2,1.436846,0.410366,true,true,false,false,true
S18C_CON_01003,S18A_PATCH_0101,S18A_PATCH_0104,3,1.55879,0.39081,true,true,false,false,true
S18C_CON_01004,S18A_PATCH_0101,S18A_PATCH_0149,4,1.681024,0.372992,true,true,false,false,true
S18C_CON_01005,S18A_PATCH_0101,S18A_PATCH_0115,5,1.757128,0.362696,true,true,false,false,true
S18C_CON_01006,S18A_PATCH_0101,S18A_PATCH_0134,6,1.809671,0.355914,true,true,false,false,true
S18C_CON_01007,S18A_PATCH_0101,S18A_PATCH_0113,7,1.888478,0.346203,true,true,false,false,true
S18C_CON_01008,S18A_PATCH_0101,S18A_PATCH_0163,8,1.89524,0.345395,true,true,false,false,true
S18C_CON_01009,S18A_PATCH_0101,S18A_PATCH_0155,9,1.973227,0.336335,true,true,false,false,true
S18C_CON_01010,S18A_PATCH_0101,S18A_PATCH_0126,10,2.239593,0.308681,true,true,false,false,true
S18C_CON_01011,S18A_PATCH_0102,S18A_PATCH_0103,1,1.094835,0.477365,true,true,false,false,true
S18C_CON_01012,S18A_PATCH_0102,S18A_PATCH_0105,2,1.199577,0.454633,true,true,false,false,true
S18C_CON_01013,S18A_PATCH_0102,S18A_PATCH_0280,3,1.393563,0.417787,false,true,false,false,true
S18C_CON_01014,S18A_PATCH_0102,S18A_PATCH_0112,4,1.409844,0.414965,true,true,false,false,true
S18C_CON_01015,S18A_PATCH_0102,S18A_PATCH_0089,5,1.55111,0.391986,false,true,false,false,true
S18C_CON_01016,S18A_PATCH_0102,S18A_PATCH_0049,6,1.560832,0.390498,false,true,false,false,true
S18C_CON_01017,S18A_PATCH_0102,S18A_PATCH_0257,7,1.645985,0.377931,false,true,false,false,true
S18C_CON_01018,S18A_PATCH_0102,S18A_PATCH_0184,8,1.701791,0.370125,true,true,false,false,true
S18C_CON_01019,S18A_PATCH_0102,S18A_PATCH_0106,9,1.715757,0.368221,true,true,false,false,true
S18C_CON_01020,S18A_PATCH_0102,S18A_PATCH_0210,10,1.718582,0.367839,false,true,false,false,true
S18C_CON_01021,S18A_PATCH_0103,S18A_PATCH_0112,1,0.848335,0.541028,true,true,false,false,true
S18C_CON_01022,S18A_PATCH_0103,S18A_PATCH_0107,2,0.986722,0.503342,true,true,false,false,true
S18C_CON_01023,S18A_PATCH_0103,S18A_PATCH_0102,3,1.094835,0.477365,true,true,false,false,true
S18C_CON_01024,S18A_PATCH_0103,S18A_PATCH_0049,4,1.124744,0.470645,false,true,false,false,true
S18C_CON_01025,S18A_PATCH_0103,S18A_PATCH_0280,5,1.12512,0.470562,false,true,false,false,true
S18C_CON_01026,S18A_PATCH_0103,S18A_PATCH_0020,6,1.443788,0.409201,false,true,false,false,true
S18C_CON_01027,S18A_PATCH_0103,S18A_PATCH_0099,7,1.475937,0.403888,false,true,false,false,true
S18C_CON_01028,S18A_PATCH_0103,S18A_PATCH_0281,8,1.56826,0.389369,false,true,false,false,true
S18C_CON_01029,S18A_PATCH_0103,S18A_PATCH_0106,9,1.64621,0.377899,true,true,false,false,true
S18C_CON_01030,S18A_PATCH_0103,S18A_PATCH_0289,10,1.691945,0.371479,false,true,false,false,true
S18C_CON_01031,S18A_PATCH_0104,S18A_PATCH_0162,1,1.452297,0.407781,true,true,false,false,true
S18C_CON_01032,S18A_PATCH_0104,S18A_PATCH_0101,2,1.55879,0.39081,true,true,false,false,true
S18C_CON_01033,S18A_PATCH_0104,S18A_PATCH_0107,3,1.641915,0.378513,true,true,false,false,true
S18C_CON_01034,S18A_PATCH_0104,S18A_PATCH_0112,4,1.703897,0.369837,true,true,false,false,true
S18C_CON_01035,S18A_PATCH_0104,S18A_PATCH_0113,5,1.734542,0.365692,true,true,false,false,true
S18C_CON_01036,S18A_PATCH_0104,S18A_PATCH_0115,6,1.973697,0.336282,true,true,false,false,true
S18C_CON_01037,S18A_PATCH_0104,S18A_PATCH_0131,7,1.997026,0.333664,true,true,false,false,true
S18C_CON_01038,S18A_PATCH_0104,S18A_PATCH_0103,8,2.000185,0.333313,true,true,false,false,true
S18C_CON_01039,S18A_PATCH_0104,S18A_PATCH_0106,9,2.117424,0.320778,true,true,false,false,true
S18C_CON_01040,S18A_PATCH_0104,S18A_PATCH_0280,10,2.178322,0.314631,false,true,false,false,true
S18C_CON_01041,S18A_PATCH_0105,S18A_PATCH_0114,1,0.650413,0.605909,true,true,false,false,true
S18C_CON_01042,S18A_PATCH_0105,S18A_PATCH_0089,2,1.066532,0.483903,false,true,false,false,true
S18C_CON_01043,S18A_PATCH_0105,S18A_PATCH_0154,3,1.186487,0.457355,true,true,false,false,true
S18C_CON_01044,S18A_PATCH_0105,S18A_PATCH_0102,4,1.199577,0.454633,true,true,false,false,true
S18C_CON_01045,S18A_PATCH_0105,S18A_PATCH_0128,5,1.206535,0.453199,true,true,false,false,true
S18C_CON_01046,S18A_PATCH_0105,S18A_PATCH_0111,6,1.27039,0.440453,true,true,false,false,true
S18C_CON_01047,S18A_PATCH_0105,S18A_PATCH_0106,7,1.322571,0.430557,true,true,false,false,true
S18C_CON_01048,S18A_PATCH_0105,S18A_PATCH_0184,8,1.363238,0.423148,true,true,false,false,true
S18C_CON_01049,S18A_PATCH_0105,S18A_PATCH_0088,9,1.401794,0.416355,false,true,false,false,true
S18C_CON_01050,S18A_PATCH_0105,S18A_PATCH_0130,10,1.447433,0.408591,true,true,false,false,true
S18C_CON_01051,S18A_PATCH_0106,S18A_PATCH_0110,1,0.77783,0.562484,true,true,false,false,true
S18C_CON_01052,S18A_PATCH_0106,S18A_PATCH_0112,2,0.933158,0.517288,true,true,false,false,true
S18C_CON_01053,S18A_PATCH_0106,S18A_PATCH_0105,3,1.322571,0.430557,true,true,false,false,true
S18C_CON_01054,S18A_PATCH_0106,S18A_PATCH_0284,4,1.492917,0.401137,false,true,false,false,true
S18C_CON_01055,S18A_PATCH_0106,S18A_PATCH_0113,5,1.623322,0.381196,true,true,false,false,true
S18C_CON_01056,S18A_PATCH_0106,S18A_PATCH_0114,6,1.624343,0.381048,true,true,false,false,true
S18C_CON_01057,S18A_PATCH_0106,S18A_PATCH_0103,7,1.64621,0.377899,true,true,false,false,true
S18C_CON_01058,S18A_PATCH_0106,S18A_PATCH_0131,8,1.714123,0.368443,true,true,false,false,true
S18C_CON_01059,S18A_PATCH_0106,S18A_PATCH_0102,9,1.715757,0.368221,true,true,false,false,true
S18C_CON_01060,S18A_PATCH_0106,S18A_PATCH_0153,10,1.769031,0.361137,true,true,false,false,true
S18C_CON_01061,S18A_PATCH_0107,S18A_PATCH_0103,1,0.986722,0.503342,true,true,false,false,true
S18C_CON_01062,S18A_PATCH_0107,S18A_PATCH_0112,2,1.229944,0.448442,true,true,false,false,true
S18C_CON_01063,S18A_PATCH_0107,S18A_PATCH_0099,3,1.470984,0.404697,false,true,false,false,true
S18C_CON_01064,S18A_PATCH_0107,S18A_PATCH_0020,4,1.507024,0.398879,false,true,false,false,true
S18C_CON_01065,S18A_PATCH_0107,S18A_PATCH_0104,5,1.641915,0.378513,true,true,false,false,true
S18C_CON_01066,S18A_PATCH_0107,S18A_PATCH_0280,6,1.650771,0.377249,false,true,false,false,true
S18C_CON_01067,S18A_PATCH_0107,S18A_PATCH_0289,7,1.676328,0.373646,false,true,false,false,true
S18C_CON_01068,S18A_PATCH_0107,S18A_PATCH_0010,8,1.727854,0.366589,false,true,false,false,true
S18C_CON_01069,S18A_PATCH_0107,S18A_PATCH_0049,9,1.752206,0.363345,false,true,false,false,true
S18C_CON_01070,S18A_PATCH_0107,S18A_PATCH_0281,10,1.80858,0.356052,false,true,false,false,true
S18C_CON_01071,S18A_PATCH_0108,S18A_PATCH_0042,1,1.767766,0.361302,false,true,false,false,true
S18C_CON_01072,S18A_PATCH_0108,S18A_PATCH_0212,2,2.640959,0.274653,false,true,false,false,true
S18C_CON_01073,S18A_PATCH_0108,S18A_PATCH_0070,3,2.657777,0.27339,false,true,false,false,true
S18C_CON_01074,S18A_PATCH_0108,S18A_PATCH_0260,4,3.128075,0.242244,false,true,false,false,true
S18C_CON_01075,S18A_PATCH_0108,S18A_PATCH_0218,5,3.259001,0.234797,false,true,false,false,true
S18C_CON_01076,S18A_PATCH_0108,S18A_PATCH_0038,6,3.387831,0.227903,false,true,false,false,true
S18C_CON_01077,S18A_PATCH_0108,S18A_PATCH_0268,7,3.403249,0.227105,false,true,false,false,true
S18C_CON_01078,S18A_PATCH_0108,S18A_PATCH_0039,8,3.555713,0.219505,false,true,false,false,true
S18C_CON_01079,S18A_PATCH_0108,S18A_PATCH_0285,9,3.617565,0.216564,false,true,false,false,true
S18C_CON_01080,S18A_PATCH_0108,S18A_PATCH_0240,10,3.884145,0.204744,false,true,false,false,true
S18C_CON_01081,S18A_PATCH_0109,S18A_PATCH_0115,1,1.195812,0.455412,true,true,false,false,true
S18C_CON_01082,S18A_PATCH_0109,S18A_PATCH_0101,2,1.436846,0.410366,true,true,false,false,true
S18C_CON_01083,S18A_PATCH_0109,S18A_PATCH_0106,3,1.783089,0.359313,true,true,false,false,true
S18C_CON_01084,S18A_PATCH_0109,S18A_PATCH_0110,4,1.790452,0.358365,true,true,false,false,true
S18C_CON_01085,S18A_PATCH_0109,S18A_PATCH_0112,5,1.902544,0.344525,true,true,false,false,true
S18C_CON_01086,S18A_PATCH_0109,S18A_PATCH_0153,6,1.921662,0.342271,true,true,false,false,true
S18C_CON_01087,S18A_PATCH_0109,S18A_PATCH_0155,7,1.954429,0.338475,true,true,false,false,true
S18C_CON_01088,S18A_PATCH_0109,S18A_PATCH_0134,8,2.137959,0.318678,true,true,false,false,true
S18C_CON_01089,S18A_PATCH_0109,S18A_PATCH_0113,9,2.159711,0.316485,true,true,false,false,true
S18C_CON_01090,S18A_PATCH_0109,S18A_PATCH_0104,10,2.240471,0.308597,true,true,false,false,true
S18C_CON_01091,S18A_PATCH_0110,S18A_PATCH_0106,1,0.77783,0.562484,true,true,false,false,true
S18C_CON_01092,S18A_PATCH_0110,S18A_PATCH_0153,2,1.247981,0.444844,true,true,false,false,true
S18C_CON_01093,S18A_PATCH_0110,S18A_PATCH_0113,3,1.609332,0.38324,true,true,false,false,true
S18C_CON_01094,S18A_PATCH_0110,S18A_PATCH_0112,4,1.674959,0.373838,true,true,false,false,true
S18C_CON_01095,S18A_PATCH_0110,S18A_PATCH_0105,5,1.734503,0.365697,true,true,false,false,true
S18C_CON_01096,S18A_PATCH_0110,S18A_PATCH_0114,6,1.784017,0.359193,true,true,false,false,true
S18C_CON_01097,S18A_PATCH_0110,S18A_PATCH_0109,7,1.790452,0.358365,true,true,false,false,true
S18C_CON_01098,S18A_PATCH_0110,S18A_PATCH_0164,8,1.869155,0.348535,true,true,false,false,true
S18C_CON_01099,S18A_PATCH_0110,S18A_PATCH_0187,9,1.869312,0.348516,true,true,false,false,true
S18C_CON_01100,S18A_PATCH_0110,S18A_PATCH_0284,10,1.913526,0.343227,false,true,false,false,true
S18C_CON_01101,S18A_PATCH_0111,S18A_PATCH_0114,1,0.848476,0.540986,true,true,false,false,true
S18C_CON_01102,S18A_PATCH_0111,S18A_PATCH_0193,2,0.907496,0.524247,true,true,false,false,true
S18C_CON_01103,S18A_PATCH_0111,S18A_PATCH_0195,3,1.036704,0.490989,true,true,false,false,true
S18C_CON_01104,S18A_PATCH_0111,S18A_PATCH_0154,4,1.045263,0.488935,true,true,false,false,true
S18C_CON_01105,S18A_PATCH_0111,S18A_PATCH_0198,5,1.113288,0.473196,true,true,false,false,true
S18C_CON_01106,S18A_PATCH_0111,S18A_PATCH_0128,6,1.193488,0.455895,true,true,false,false,true
S18C_CON_01107,S18A_PATCH_0111,S18A_PATCH_0189,7,1.228183,0.448796,true,true,false,false,true
S18C_CON_01108,S18A_PATCH_0111,S18A_PATCH_0105,8,1.27039,0.440453,true,true,false,false,true
S18C_CON_01109,S18A_PATCH_0111,S18A_PATCH_0088,9,1.316613,0.431665,false,true,false,false,true
S18C_CON_01110,S18A_PATCH_0111,S18A_PATCH_0117,10,1.319196,0.431184,true,true,false,false,true
S18C_CON_01111,S18A_PATCH_0112,S18A_PATCH_0103,1,0.848335,0.541028,true,true,false,false,true
S18C_CON_01112,S18A_PATCH_0112,S18A_PATCH_0106,2,0.933158,0.517288,true,true,false,false,true
S18C_CON_01113,S18A_PATCH_0112,S18A_PATCH_0107,3,1.229944,0.448442,true,true,false,false,true
S18C_CON_01114,S18A_PATCH_0112,S18A_PATCH_0102,4,1.409844,0.414965,true,true,false,false,true
S18C_CON_01115,S18A_PATCH_0112,S18A_PATCH_0284,5,1.482478,0.402823,false,true,false,false,true
S18C_CON_01116,S18A_PATCH_0112,S18A_PATCH_0280,6,1.551157,0.391979,false,true,false,false,true
S18C_CON_01117,S18A_PATCH_0112,S18A_PATCH_0105,7,1.605215,0.383846,true,true,false,false,true
S18C_CON_01118,S18A_PATCH_0112,S18A_PATCH_0110,8,1.674959,0.373838,true,true,false,false,true
S18C_CON_01119,S18A_PATCH_0112,S18A_PATCH_0104,9,1.703897,0.369837,true,true,false,false,true
S18C_CON_01120,S18A_PATCH_0112,S18A_PATCH_0131,10,1.772108,0.360736,true,true,false,false,true
S18C_CON_01121,S18A_PATCH_0113,S18A_PATCH_0164,1,0.713951,0.583447,true,true,false,false,true
S18C_CON_01122,S18A_PATCH_0113,S18A_PATCH_0131,2,1.123685,0.47088,true,true,false,false,true
S18C_CON_01123,S18A_PATCH_0113,S18A_PATCH_0192,3,1.132192,0.469001,true,true,false,false,true
S18C_CON_01124,S18A_PATCH_0113,S18A_PATCH_0121,4,1.186146,0.457426,true,true,false,false,true
S18C_CON_01125,S18A_PATCH_0113,S18A_PATCH_0133,5,1.279322,0.438727,true,true,false,false,true
S18C_CON_01126,S18A_PATCH_0113,S18A_PATCH_0153,6,1.322556,0.43056,true,true,false,false,true
S18C_CON_01127,S18A_PATCH_0113,S18A_PATCH_0127,7,1.392809,0.417919,true,true,false,false,true
S18C_CON_01128,S18A_PATCH_0113,S18A_PATCH_0160,8,1.413266,0.414376,true,true,false,false,true
S18C_CON_01129,S18A_PATCH_0113,S18A_PATCH_0162,9,1.466034,0.405509,true,true,false,false,true
S18C_CON_01130,S18A_PATCH_0113,S18A_PATCH_0163,10,1.505602,0.399106,true,true,false,false,true
S18C_CON_01131,S18A_PATCH_0114,S18A_PATCH_0105,1,0.650413,0.605909,true,true,false,false,true
S18C_CON_01132,S18A_PATCH_0114,S18A_PATCH_0154,2,0.808255,0.553019,true,true,false,false,true
S18C_CON_01133,S18A_PATCH_0114,S18A_PATCH_0111,3,0.848476,0.540986,true,true,false,false,true
S18C_CON_01134,S18A_PATCH_0114,S18A_PATCH_0128,4,0.957999,0.510726,true,true,false,false,true
S18C_CON_01135,S18A_PATCH_0114,S18A_PATCH_0089,5,1.235429,0.447341,false,true,false,false,true
S18C_CON_01136,S18A_PATCH_0114,S18A_PATCH_0189,6,1.297253,0.435303,true,true,false,false,true
S18C_CON_01137,S18A_PATCH_0114,S18A_PATCH_0117,7,1.312707,0.432394,true,true,false,false,true
S18C_CON_01138,S18A_PATCH_0114,S18A_PATCH_0193,8,1.33188,0.428839,true,true,false,false,true
S18C_CON_01139,S18A_PATCH_0114,S18A_PATCH_0130,9,1.381751,0.419859,true,true,false,false,true
S18C_CON_01140,S18A_PATCH_0114,S18A_PATCH_0088,10,1.420733,0.413098,false,true,false,false,true
S18C_CON_01141,S18A_PATCH_0115,S18A_PATCH_0109,1,1.195812,0.455412,true,true,false,false,true
S18C_CON_01142,S18A_PATCH_0115,S18A_PATCH_0101,2,1.757128,0.362696,true,true,false,false,true
S18C_CON_01143,S18A_PATCH_0115,S18A_PATCH_0112,3,1.881659,0.347022,true,true,false,false,true
S18C_CON_01144,S18A_PATCH_0115,S18A_PATCH_0104,4,1.973697,0.336282,true,true,false,false,true
S18C_CON_01145,S18A_PATCH_0115,S18A_PATCH_0106,5,2.040285,0.328917,true,true,false,false,true
S18C_CON_01146,S18A_PATCH_0115,S18A_PATCH_0110,6,2.279596,0.304916,true,true,false,false,true
S18C_CON_01147,S18A_PATCH_0115,S18A_PATCH_0107,7,2.297723,0.30324,true,true,false,false,true
S18C_CON_01148,S18A_PATCH_0115,S18A_PATCH_0113,8,2.489617,0.286564,true,true,false,false,true
S18C_CON_01149,S18A_PATCH_0115,S18A_PATCH_0103,9,2.561815,0.280756,true,true,false,false,true
S18C_CON_01150,S18A_PATCH_0115,S18A_PATCH_0162,10,2.64218,0.274561,true,true,false,false,true
S18C_CON_01151,S18A_PATCH_0116,S18A_PATCH_0200,1,1.017724,0.495608,true,true,false,false,true
S18C_CON_01152,S18A_PATCH_0116,S18A_PATCH_0133,2,1.471778,0.404567,true,true,false,false,true
S18C_CON_01153,S18A_PATCH_0116,S18A_PATCH_0192,3,1.611932,0.382858,true,true,false,false,true
S18C_CON_01154,S18A_PATCH_0116,S18A_PATCH_0164,4,1.755974,0.362848,true,true,false,false,true
S18C_CON_01155,S18A_PATCH_0116,S18A_PATCH_0157,5,1.803719,0.356669,true,true,false,false,true
S18C_CON_01156,S18A_PATCH_0116,S18A_PATCH_0178,6,1.804386,0.356584,true,true,false,false,true
S18C_CON_01157,S18A_PATCH_0116,S18A_PATCH_0123,7,1.814725,0.355274,true,true,false,false,true
S18C_CON_01158,S18A_PATCH_0116,S18A_PATCH_0160,8,1.821903,0.354371,true,true,false,false,true
S18C_CON_01159,S18A_PATCH_0116,S18A_PATCH_0187,9,1.970104,0.336689,true,true,false,false,true
S18C_CON_01160,S18A_PATCH_0116,S18A_PATCH_0142,10,2.002223,0.333087,true,true,false,false,true
S18C_CON_01161,S18A_PATCH_0117,S18A_PATCH_0189,1,0.558698,0.641561,true,true,false,false,true
S18C_CON_01162,S18A_PATCH_0117,S18A_PATCH_0130,2,0.76365,0.567006,true,true,false,false,true
S18C_CON_01163,S18A_PATCH_0117,S18A_PATCH_0154,3,0.77768,0.562531,true,true,false,false,true
S18C_CON_01164,S18A_PATCH_0117,S18A_PATCH_0159,4,0.862221,0.536993,true,true,false,false,true
S18C_CON_01165,S18A_PATCH_0117,S18A_PATCH_0119,5,0.862789,0.53683,true,true,false,false,true
S18C_CON_01166,S18A_PATCH_0117,S18A_PATCH_0128,6,0.895496,0.527566,true,true,false,false,true
S18C_CON_01167,S18A_PATCH_0117,S18A_PATCH_0129,7,1.003115,0.499222,true,true,false,false,true
S18C_CON_01168,S18A_PATCH_0117,S18A_PATCH_0195,8,1.164355,0.462031,true,true,false,false,true
S18C_CON_01169,S18A_PATCH_0117,S18A_PATCH_0198,9,1.168613,0.461124,true,true,false,false,true
S18C_CON_01170,S18A_PATCH_0117,S18A_PATCH_0193,10,1.197868,0.454986,true,true,false,false,true
S18C_CON_01171,S18A_PATCH_0118,S18A_PATCH_0150,1,1.332072,0.428803,true,true,false,false,true
S18C_CON_01172,S18A_PATCH_0118,S18A_PATCH_0147,2,1.404823,0.415831,true,true,false,false,true
S18C_CON_01173,S18A_PATCH_0118,S18A_PATCH_0196,3,1.556493,0.391161,true,true,false,false,true
S18C_CON_01174,S18A_PATCH_0118,S18A_PATCH_0137,4,2.041777,0.328755,true,true,false,false,true
S18C_CON_01175,S18A_PATCH_0118,S18A_PATCH_0165,5,2.534103,0.282957,true,true,false,false,true
S18C_CON_01176,S18A_PATCH_0118,S18A_PATCH_0163,6,2.726307,0.268362,true,true,false,false,true
S18C_CON_01177,S18A_PATCH_0118,S18A_PATCH_0134,7,2.807811,0.262618,true,true,false,false,true
S18C_CON_01178,S18A_PATCH_0118,S18A_PATCH_0187,8,2.901894,0.256286,true,true,false,false,true
S18C_CON_01179,S18A_PATCH_0118,S18A_PATCH_0153,9,3.097057,0.244078,true,true,false,false,true
S18C_CON_01180,S18A_PATCH_0118,S18A_PATCH_0155,10,3.102038,0.243781,true,true,false,false,true
S18C_CON_01181,S18A_PATCH_0119,S18A_PATCH_0129,1,0.423913,0.70229,true,true,false,false,true
S18C_CON_01182,S18A_PATCH_0119,S18A_PATCH_0117,2,0.862789,0.53683,true,true,false,false,true
S18C_CON_01183,S18A_PATCH_0119,S18A_PATCH_0130,3,0.905389,0.524827,true,true,false,false,true
S18C_CON_01184,S18A_PATCH_0119,S18A_PATCH_0121,4,1.248975,0.444647,true,true,false,false,true
S18C_CON_01185,S18A_PATCH_0119,S18A_PATCH_0154,5,1.262496,0.44199,true,true,false,false,true
S18C_CON_01186,S18A_PATCH_0119,S18A_PATCH_0131,6,1.26617,0.441273,true,true,false,false,true
S18C_CON_01187,S18A_PATCH_0119,S18A_PATCH_0189,7,1.275872,0.439392,true,true,false,false,true
S18C_CON_01188,S18A_PATCH_0119,S18A_PATCH_0159,8,1.296396,0.435465,true,true,false,false,true
S18C_CON_01189,S18A_PATCH_0119,S18A_PATCH_0124,9,1.30522,0.433798,true,true,false,false,true
S18C_CON_01190,S18A_PATCH_0119,S18A_PATCH_0184,10,1.443664,0.409222,true,true,false,false,true
S18C_CON_01191,S18A_PATCH_0120,S18A_PATCH_0127,1,0.839801,0.543537,true,true,false,false,true
S18C_CON_01192,S18A_PATCH_0120,S18A_PATCH_0144,2,0.951326,0.512472,true,true,false,false,true
S18C_CON_01193,S18A_PATCH_0120,S18A_PATCH_0121,3,1.227937,0.448846,true,true,false,false,true
S18C_CON_01194,S18A_PATCH_0120,S18A_PATCH_0131,4,1.50989,0.398424,true,true,false,false,true
S18C_CON_01195,S18A_PATCH_0120,S18A_PATCH_0129,5,1.631146,0.380062,true,true,false,false,true
S18C_CON_01196,S18A_PATCH_0120,S18A_PATCH_0155,6,1.705435,0.369626,true,true,false,false,true
S18C_CON_01197,S18A_PATCH_0120,S18A_PATCH_0126,7,1.721415,0.367456,true,true,false,false,true
S18C_CON_01198,S18A_PATCH_0120,S18A_PATCH_0143,8,1.746177,0.364143,true,true,false,false,true
S18C_CON_01199,S18A_PATCH_0120,S18A_PATCH_0119,9,1.788396,0.358629,true,true,false,false,true
S18C_CON_01200,S18A_PATCH_0120,S18A_PATCH_0164,10,1.824494,0.354046,true,true,false,false,true
S18C_CON_01201,S18A_PATCH_0121,S18A_PATCH_0131,1,0.395578,0.716549,true,true,false,false,true
S18C_CON_01202,S18A_PATCH_0121,S18A_PATCH_0164,2,1.065002,0.484261,true,true,false,false,true
S18C_CON_01203,S18A_PATCH_0121,S18A_PATCH_0130,3,1.06732,0.483718,true,true,false,false,true
S18C_CON_01204,S18A_PATCH_0121,S18A_PATCH_0129,4,1.067763,0.483614,true,true,false,false,true
S18C_CON_01205,S18A_PATCH_0121,S18A_PATCH_0144,5,1.07465,0.482009,true,true,false,false,true
S18C_CON_01206,S18A_PATCH_0121,S18A_PATCH_0192,6,1.078526,0.48111,true,true,false,false,true
S18C_CON_01207,S18A_PATCH_0121,S18A_PATCH_0127,7,1.156037,0.463814,true,true,false,false,true
S18C_CON_01208,S18A_PATCH_0121,S18A_PATCH_0113,8,1.186146,0.457426,true,true,false,false,true
S18C_CON_01209,S18A_PATCH_0121,S18A_PATCH_0133,9,1.188283,0.456979,true,true,false,false,true
S18C_CON_01210,S18A_PATCH_0121,S18A_PATCH_0120,10,1.227937,0.448846,true,true,false,false,true
S18C_CON_01211,S18A_PATCH_0122,S18A_PATCH_0125,1,1.101099,0.475941,true,true,false,false,true
S18C_CON_01212,S18A_PATCH_0122,S18A_PATCH_0139,2,1.714807,0.36835,true,true,false,false,true
S18C_CON_01213,S18A_PATCH_0122,S18A_PATCH_0146,3,2.314163,0.301735,true,true,false,false,true
S18C_CON_01214,S18A_PATCH_0122,S18A_PATCH_0135,4,2.405303,0.29366,true,true,false,false,true
S18C_CON_01215,S18A_PATCH_0122,S18A_PATCH_0172,5,2.762532,0.265778,true,true,false,false,true
S18C_CON_01216,S18A_PATCH_0122,S18A_PATCH_0132,6,2.872013,0.258264,true,true,false,false,true
S18C_CON_01217,S18A_PATCH_0122,S18A_PATCH_0141,7,2.956078,0.252776,true,true,false,false,true
S18C_CON_01218,S18A_PATCH_0122,S18A_PATCH_0167,8,3.202655,0.237945,true,true,false,false,true
S18C_CON_01219,S18A_PATCH_0122,S18A_PATCH_0136,9,3.397747,0.227389,true,true,false,false,true
S18C_CON_01220,S18A_PATCH_0122,S18A_PATCH_0157,10,3.619999,0.21645,true,true,false,false,true
S18C_CON_01221,S18A_PATCH_0123,S18A_PATCH_0160,1,1.126571,0.470241,true,true,false,false,true
S18C_CON_01222,S18A_PATCH_0123,S18A_PATCH_0178,2,1.27736,0.439105,true,true,false,false,true
S18C_CON_01223,S18A_PATCH_0123,S18A_PATCH_0128,3,1.339522,0.427438,true,true,false,false,true
S18C_CON_01224,S18A_PATCH_0123,S18A_PATCH_0189,4,1.386941,0.418946,true,true,false,false,true
S18C_CON_01225,S18A_PATCH_0123,S18A_PATCH_0159,5,1.523955,0.396204,true,true,false,false,true
S18C_CON_01226,S18A_PATCH_0123,S18A_PATCH_0133,6,1.586154,0.386675,true,true,false,false,true
S18C_CON_01227,S18A_PATCH_0123,S18A_PATCH_0111,7,1.630907,0.380097,true,true,false,false,true
S18C_CON_01228,S18A_PATCH_0123,S18A_PATCH_0195,8,1.65549,0.376578,true,true,false,false,true
S18C_CON_01229,S18A_PATCH_0123,S18A_PATCH_0114,9,1.75834,0.362537,true,true,false,false,true
