event_id,source_lineage,region,municipality,event_type,event_date,event_period_start,event_period_end,source_institution,source_title,source_url,local_file_path,evidence_level,georeferencing_status,geometry_type,lat,lon,bbox,wkt,geojson_ref,crs,spatial_precision,temporal_precision,is_observed_event,source_confidence,geocoding_confidence,priority_rank,duplicate_group_id,duplicate_candidate,preferred_record,requires_manual_review,can_be_ground_truth,can_be_used_as_ground_truth,allowed_for_training,review_only,consolidation_notes
SUSC14A_00293,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-24,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Guapore | /@9=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00012,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00294,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-25,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado atendimento social ""Rua Rio Una | 9<-%""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00013,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00295,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-25,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado atendimento social ""Rua Pe Feijo | %$<!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00013,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00296,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-25,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado atendimento social ""Rua Santa Luzia | .<^&""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00013,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00297,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-25,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado atendimento social ""Rua Guapore | ^[{""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00013,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00298,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-23,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado atendimento social ""Rua Guti | .[?""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00011,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00299,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-23,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado atendimento social ""Rua Angico | #$[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00011,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00300,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-23,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado atendimento social ""Travessa da Rua Emilia | `=-[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00011,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00301,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-18,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Prata | `=-[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00010,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00302,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-18,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Emilia | ?_$.""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00010,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00303,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-18,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""1 Travessa da Rua Emilia | >#'\""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00010,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00304,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-18,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Guti | $!>=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00010,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00305,susc_14a_geocoded,recife,Recife,urban_flooding,2019-09-18,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Atendimento Social ""Rua Angico | @}>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00010,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00306,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | @}>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00307,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | 9<-%""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00308,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | %$<!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00309,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | .<^&""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00310,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | ^[{""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00311,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | {})!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00312,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | #^>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00313,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | ~|}[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00314,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | $!>=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00315,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | >#'\""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00316,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | ?_$.""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00317,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | `=-[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00318,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | .[?""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00319,susc_14a_geocoded,recife,Recife,urban_flooding,2020-02-19,,,Defesa Civil Recife (atendimentos),"Monitoramento em Imveis Identificacao de Setor de Risco (Alagado) ""Beco Doze de Outubro | #$[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00016,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00320,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | #_|/""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,true,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00321,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | """"#*9""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00322,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | +?""""]""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00323,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | #_|/""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00324,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | .[?""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00325,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | #$[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00326,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | `=-[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00327,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | ?_$.""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00328,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | >#'\""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00329,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | $!>=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00330,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | @}>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00331,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | 9<-%""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00332,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | %$<!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00333,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | .<^&""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00334,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | ^[{""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00335,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | {})!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00336,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | #^>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00337,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | ~|}[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00338,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | /@9=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00339,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | #""""#~""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00340,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | """"#*9""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00341,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | +?""""]""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00342,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | #""""#~""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00343,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | /@9=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00344,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | +?""""]""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00345,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | """"#*9""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00346,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | #_|/""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00347,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | .[?""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00348,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | #$[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00349,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | `=-[""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00350,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Rua da Mangueira | ?_$.""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00351,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | >#'\""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00352,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | $!>=""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00353,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | @}>""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00354,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | 9<-%""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00355,susc_14a_geocoded,recife,Recife,urban_flooding,2020-03-03,,,Defesa Civil Recife (atendimentos),"Monitoramento Alagado Mapeamento de Area de Risco ""Travessa Santa Leopoldina | %$<!""",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00017,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
