station_id,station_code,station_name,uf,latitude,longitude,region_candidate,source_file,review_only,notes
V1SI_ST_b838,b838,VELOCIDADE HORARIA (m/s);,UF:;,9638888.000000,2125.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b840,b840,VELOCIDADE HORARIA (m/s);,UF:;,39833333.000000,1361111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b842,b842,VELOCIDADE HORARIA (m/s);,UF:;,32333332.000000,81444444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b843,b843,VELOCIDADE HORARIA (m/s);,UF:;,22083332.000000,6736111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b844,b844,VELOCIDADE HORARIA (m/s);,UF:;,27805554.000000,27388888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b845,b845,VELOCIDADE HORARIA (m/s);,UF:;,37416666.000000,96916666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b846,b846,VELOCIDADE HORARIA (m/s);,UF:;,35861111.000000,77805554.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b847,b847,VELOCIDADE HORARIA (m/s);,UF:;,82138888.000000,88722221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b848,b848,VELOCIDADE HORARIA (m/s);,UF:;,11166666.000000,3361111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b849,b849,VELOCIDADE HORARIA (m/s);,UF:;,69916666.000000,38055554.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b850,b850,VELOCIDADE HORARIA (m/s);,UF:;,15555555.000000,55555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b851,b851,VELOCIDADE HORARIA (m/s);,UF:;,15527777.000000,1786111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b852,b852,VELOCIDADE HORARIA (m/s);,UF:;,72555554.000000,18805555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b853,b853,VELOCIDADE HORARIA (m/s);,UF:;,7886111.000000,89416666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b854,b854,VELOCIDADE HORARIA (m/s);,UF:;,58749999.000000,42749999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b856,b856,VELOCIDADE HORARIA (m/s);,UF:;,66944443.000000,44194444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b857,b857,VELOCIDADE HORARIA (m/s);,UF:;,51388888.000000,16777777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b858,b858,VELOCIDADE HORARIA (m/s);,UF:;,56361111.000000,96916666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b859,b859,VELOCIDADE HORARIA (m/s);,UF:;,15361111.000000,86527777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b860,b860,VELOCIDADE HORARIA (m/s);,UF:;,10444444.000000,5277777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b861,b861,VELOCIDADE HORARIA (m/s);,UF:;,77249999.000000,58666666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
V1SI_ST_b862,b862,VELOCIDADE HORARIA (m/s);,UF:;,50611111.000000,41999999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2026.zip,true,
